URL,Company Name,Company URL,Job Title,Description Summary,Skills,Compensation,Location,Employment Type,Experience Level,Department,Crypto Focus,Source,Date
https://jobs.lever.co/binance/2deb33c2-c43c-4cfd-8ef5-b351fcac0674,Binance,binance.com,Binance Accelerator Program - Operations,"The Binance Accelerator Program offers early career talent an immersive experience in the Web3 space, focusing on operations and project management. Participants will engage in data-driven decision-making and collaborate with various teams to enhance operational processes.",data analysis; project management; financial knowledge; collaboration; research; writing; attention to detail; analytical skills,,"Dubai, UAE",Internship,Entry,Operations,Infrastructure,Binance,2026-04-06T08:54:44.000Z
https://jobs.lever.co/binance/8b55f830-ec12-452a-8d6e-7c9e5c59ab04,Binance,binance.com,Technical Support Engineer (Blockchain & Backend Development),"As a Tier 3 Technical Support Engineer, you will resolve complex technical issues and collaborate with backend development teams. The role focuses on troubleshooting and backend tasks related to Java, Spring Boot microservices, APIs, and blockchain technologies.",Java; Spring Boot; Python; Rust; Linux; Kubernetes; CI/CD; MySQL; RESTful APIs; NoSQL,,Remote,Full-time,Mid,Engineering,Infrastructure,Binance,2026-04-06T08:36:24.000Z
https://jobs.multicoin.capital/companies/genies/jobs/73469036-technical-program-manager#content,Genies,genies.com,Technical Program Manager,"As a Technical Program Manager at Genies, you will partner with product, design, engineering, and leadership teams to define and execute across product verticals. Your role involves setting goals, aligning teams, and resolving roadblocks to ensure clarity and speed in project delivery.",Technical Program Management; Asana; Jira; Cross-functional Collaboration; Product Operations; Engineering Requirements; Communication; Organizational Skills; Systems Thinking,USD 160k-210k / year + Equity,"Louisiana, USA",Full-time,Mid,Operations,Gaming,Jobs | Multicoin Capital Job Board,2026-04-06T05:23:05.000Z
https://jobs.multicoin.capital/companies/genies/jobs/73469035-research-engineer-intern-speech-generation-spring-2026#content,Genies,genies.com,"Research Engineer Intern, Speech Generation - Spring 2026","Genies is seeking a Research Engineer Intern to join their AI team, focusing on developing generative AI models for speech generation. The role involves researching and implementing advanced techniques to enhance audio fidelity and voice cloning capabilities.",Python; PyTorch; Speech Synthesis; Voice Cloning; Generative Modeling; Digital Signal Processing; Audio Synthesis; Deep Learning,USD 45-55 / hour,"San Francisco, CA, USA",Internship,Entry,Internships,,Jobs | Multicoin Capital Job Board,2026-04-06T05:08:05.000Z
https://jobs.multicoin.capital/companies/genies/jobs/73469034-product-operations-intern#content,Genies,genies.com,Product Operations Intern,"Genies is seeking a Product Operations Intern to assist in operationalizing their AI Avatar initiatives. The role involves working closely with product teams to support avatar production, user testing, and operational management.",AI; User Research; Prompt Engineering; Unity; 3D Production; Data Analysis; Communication; Organizational Skills,$25 – $30 per hour,"Louisiana, USA",Internship,Entry,Internships,,Jobs | Multicoin Capital Job Board,2026-04-06T04:53:05.000Z
https://jobs.lever.co/binance/5bdeb795-2c84-4245-a86f-c73c108c1bb9,Binance,binance.com,"Frontend DevOps Engineer (EKS, K8s, Python, Terraform)","The Frontend DevOps Engineer will manage production incidents, optimize cloud infrastructure, and maintain CI/CD pipelines. The role requires collaboration with development teams to ensure seamless application deployments and enhance system reliability.",EKS; Kubernetes; Python; Terraform; AWS; Docker; Bash; GitHub Actions; ArgoCD; Linux,,Remote,Full-time,Mid,Engineering,Infrastructure,Binance,2026-04-06T04:48:44.000Z
https://jobs.multicoin.capital/companies/genies/jobs/73469032-machine-learning-engineer-intern-image-generation#content,Genies,genies.com,Machine Learning Engineer Intern - Image Generation,Genies is seeking a Machine Learning Engineer Intern to support the development of tools for multi-view generation models. The intern will collaborate with a team to improve visual consistency and prototype solutions in the realm of AI avatars.,Python; PyTorch; TensorFlow; scikit-learn; Hugging Face; machine learning; computer vision; 3D reconstruction; generative AI; multi-view generation,USD 45-45 / hour,"Louisiana, USA",Internship,Entry,Internships,,Jobs | Multicoin Capital Job Board,2026-04-06T04:38:05.000Z
https://jobs.lever.co/binance/f141da32-c606-420e-97c2-f3ad2948b8f6,Binance,binance.com,SOC Security Engineer,"The SOC Security Engineer will focus on security platform development, automation, and integration with internal tools while participating in incident response and SOC operations. The role requires strong programming skills and experience with security platforms and SOC workflows.",Python; Golang; Java; AWS; Docker; SIEM; EDR; Linux; RESTful APIs; Git,,"Taipei, Taiwan",Full-time,Mid,Security & IT Helpdesk,Security,Binance,2026-04-06T04:33:44.000Z
https://jobs.lever.co/binance/1f800991-e2db-4b5f-9ce4-93ce1de00f46,Binance,binance.com,Senior QA Engineer - Earn,"The Senior QA Engineer will participate in the entire software development lifecycle, focusing on backend testing and automation. Responsibilities include creating test plans, executing automation scripts, and collaborating with team members to ensure high-quality product delivery.",Python; Java; SQL; Automation; Backend Testing; Agile; Hadoop; Hive; Spark; Kafka,,Remote,Full-time,Senior,Engineering,Infrastructure,Binance,2026-04-06T04:30:33.000Z
https://jobs.multicoin.capital/companies/genies/jobs/73469030-senior-machine-learning-engineer-ai-agent#content,Genies,genies.com,"Senior Machine Learning Engineer, AI Agent","Genies is seeking a Senior Machine Learning Engineer to lead the development of AI avatar chat systems. The role involves research and implementation of advanced AI solutions, collaborating with product teams, and ensuring the quality of AI features.",Python; Large Language Models; Machine Learning; Artificial Intelligence; NLP; Statistics; Backend Systems; Prompt Engineering; Knowledge Graphs; Multi-Agent Architectures,"$200,000 - $275,000","San Francisco, CA, USA",Full-time,Senior,Engineering,,Jobs | Multicoin Capital Job Board,2026-04-06T04:23:05.000Z
https://jobs.lever.co/binance/fc1c3d2a-a14c-4b99-ac0c-8aaeb83bb639,Binance,binance.com,Growth Campaign Manager - French Speaker,"The Growth Campaign Manager will be responsible for planning and executing marketing campaigns focused on user acquisition, retention, and referral growth. This role requires a data-driven approach to enhance product adoption and user engagement across Europe.",digital marketing; growth hacking; user acquisition; retention strategies; A/B testing; funnel optimization; data analysis; segmentation; automation,,Remote,Full-time,Mid,Marketing,Infrastructure,Binance,2026-04-06T04:15:33.000Z
https://jobs.multicoin.capital/companies/genies/jobs/73469031-machine-learning-engineer-intern-3d-texture#content,Genies,genies.com,Machine Learning Engineer Intern - 3D Texture,"Genies is seeking a Machine Learning Engineer Intern to improve 3D avatar texture quality and realism. The intern will research and prototype methods, train machine learning models, and collaborate with a team to enhance texture generation.",Python; PyTorch; TensorFlow; scikit-learn; Hugging Face; 3D data; texture processing; image decomposition; computer vision; machine learning,USD 45-45 / hour,"Louisiana, USA",Internship,Entry,Internships,,Jobs | Multicoin Capital Job Board,2026-04-06T04:08:05.000Z
https://jobs.multicoin.capital/companies/genies/jobs/73469027-senior-machine-learning-engineer-3d-generative-ai#content,Genies,genies.com,Senior Machine Learning Engineer: 3D Generative AI,"Genies is seeking a Senior Machine Learning Engineer to design, develop, and deploy machine learning models for creating high-quality 3D assets in their avatar ecosystem. The role involves collaboration with engineering and creative teams to integrate AI capabilities into their products.",Python; PyTorch; TensorFlow; 3D computer vision; Generative models; Transformers; Computer graphics; Computational geometry; Machine learning; AI-driven content creation,USD 240k-340k / year + Equity,"Louisiana, USA",Full-time,Mid,Engineering,Gaming,Jobs | Multicoin Capital Job Board,2026-04-06T03:53:05.000Z
https://jobs.multicoin.capital/companies/genies/jobs/73469029-senior-backend-engineer#content,Genies,genies.com,Senior Backend Engineer,"Genies is seeking a Senior Backend Engineer to contribute to the growth of their AI/ML technology platform. The role involves developing backend microservices, designing ML infrastructure, and solving complex technical challenges.",Golang; Python; C++; Machine Learning; Amazon Web Services; Google Cloud Platform; REST APIs; NoSQL; Microservices; CI/CD,USD 175k-215k / year + Equity,"Louisiana, USA",Full-time,Mid,Engineering,Infrastructure,Jobs | Multicoin Capital Job Board,2026-04-06T03:38:05.000Z
https://jobs.lever.co/binance/f3a94293-8cc3-4e90-934a-fdfb8b7760a9,Binance,binance.com,Binance Accelerator Program - Affiliate BD (CIS),"The role involves managing an expanding network of affiliates, collaborating with KOLs, and liaising with internal departments to equip affiliates with necessary tools. Candidates should have a background in marketing or public relations and possess strong analytical and communication skills.",Affiliate Marketing; Business Development; Communication; Analytical Skills; Negotiation; Data Analysis; Marketing; Public Relations,,CIS Region / Remote,Internship,Entry,Marketing,Infrastructure,Binance,2026-04-06T03:36:06.000Z
https://jobs.multicoin.capital/companies/genies/jobs/73469028-lead-full-stack-engineer#content,Genies,genies.com,Lead Full Stack Engineer,"Genies is seeking a Lead Full Stack Engineer to guide the technical direction and execution of their avatar-driven digital products. The role involves technical leadership, mentorship, and hands-on contribution to the codebase, focusing on building scalable and performant solutions.",React; Next.js; Node.js; Go; Python; JavaScript; TypeScript; AWS; RESTful APIs; GraphQL,USD 210k-260k / year + Equity,"Louisiana, USA",Full-time,Senior,Engineering,Gaming,Jobs | Multicoin Capital Job Board,2026-04-06T03:23:05.000Z
https://jobs.lever.co/binance/4685269e-f7e7-4d01-b69d-946190845142,Binance,binance.com,Binance Accelerator Program - Creator Partnerships,"The Binance Accelerator Program offers early career talent an immersive experience in the Web3 space, focusing on networking and skill development. Interns will assist in expanding a global network of crypto content creators and support onboarding processes while tracking content performance.",Web3; Crypto; Content Creation; Project Management; Community Operations; Social Media Management; Data Analysis; Communication; Multilingual,,Hybrid,Internship,Entry,Business Development,Web3,Binance,2026-04-06T02:12:34.000Z
https://jobs.ashbyhq.com/kalshi/062febff-3b0e-477f-8e2a-2bc893e95a76?utm_source=jobs.paradigm.xyz,Kalshi,,International Expansion,,,,,,,,,Jobs | Paradigm Job Board,2026-04-07T00:39:06.000Z
https://www.revolut.com/en-US/careers/position/43994f23-ab15-46d9-81a1-bf9843f9996b/,Revolut,,Credit Product Manager,,,,,,,,,Jobs | Paradigm Job Board,2026-04-06T00:28:34.000Z
https://jobs.dragonfly.xyz/companies/rain-2-39e6e164-4dce-42b8-ad8a-e4bda2a0a071/jobs/73352913-technical-account-manager-new-york-ny-remote#content,Rain,rain.tech,Technical Account Manager,"As a Technical Account Manager at Rain, you will serve as the technical expert for strategic partners, managing complex integrations and providing technical enablement. You will create documentation and guides to enhance partner interactions and ensure successful platform usage.",APIs; JavaScript; SQL; Technical Account Management; Solutions Engineering; Implementation Engineering; Integration; Documentation; Debugging; Client-facing,USD 147k-189k / year + Equity,Remote,Full-time,Mid,Sales & Business Development,Payments,Jobs | Dragonfly Job Board,2026-04-05T20:14:19.000Z
https://coinbase.getro.com/companies/button-2-243a7b79-e422-467b-aaac-a4f963bbb6f7/jobs/73447803-growth-lead#content,Button,button.com,Growth Lead,"The Growth Lead will own the go-to-market strategy and the entire user acquisition funnel, focusing on brand awareness, acquisition, and retention. This role requires a deep understanding of traders and the ability to build scalable growth engines.",GTM strategy; SEO; content creation; KOL collaborations; paid marketing; organic marketing; community engagement; user acquisition; trader persona understanding; activation funnel optimization,,"San Francisco, CA, USA",Full-time,Mid,Marketing,Trading,Jobs | Coinbase Job Board,2026-04-05T19:57:21.000Z
https://jobs.ashbyhq.com/sentient/ebbab895-1aa2-4234-a045-b3ec4d83520e?utm_source=jobs.panteracapital.com,Sentient,,Director of Operations/Strategy,,,,,,,,,Jobs at Pantera Capital Companies | Pantera Capital,2026-04-05T18:44:08.000Z
https://www.revolut.com/en-US/careers/position/ffaefd63-770b-456c-8e8f-f3f3a2d84d2b/,Revolut,,Regulatory Reporting Manager,,,,,,,,,Jobs | Paradigm Job Board,2026-04-05T15:45:01.000Z
https://www.revolut.com/en-US/careers/position/ca3e658a-6817-498a-8a5e-6fdfab49ed67/,Revolut,,IT Support Engineer,,,,,,,,,Jobs | Paradigm Job Board,2026-04-05T15:15:01.000Z
https://coinbase.getro.com/companies/wave-mobile-money-2/jobs/73403680-customer-support-team-lead#content,Wave Mobile Money,wave.com,Customer Support Team Lead,"The Customer Support Team Lead will oversee the growth of the Customer Support team, focusing on delivering a world-class customer experience. This role involves leading a team dedicated to providing exceptional support and ensuring customer satisfaction.",Customer Service; Team Leadership; Problem Solving; Communication; Conflict Resolution,,"Vallée du Bandama District, Côte d'Ivoire",Full-time,Mid,Customer Service,Infrastructure,Jobs | Coinbase Job Board,2026-04-05T05:25:16.000Z
https://jobs.multicoin.capital/companies/breeze-2-52bf00fb-a93c-4590-9635-bdc06a78f05e/jobs/73392570-head-of-finance-payments#content,Breeze,breeze.com,Head of Finance - Payments,"The Head of Finance at Breeze will lead financial operations, overseeing accounting, financial reporting, and operational finance. This role involves partnering with the CEO to drive financial strategy and support decision-making in a fast-paced fintech environment.",Financial Reporting; FP&A; Accounting; SOC 2; Financial Controls; Budgeting; Forecasting; Reconciliations; Audit; Team Building,,United States,Full-time,Senior,Accounting & Finance,Payments,Jobs | Multicoin Capital Job Board,2026-04-04T19:56:06.000Z
https://jobs.solana.com/companies/jito-labs/jobs/73365976-senior-software-engineer-special-projects#content,Jito Labs,jito.labs,Senior Software Engineer - Special Projects,"Jito Labs is seeking a Senior Software Engineer to design and build core systems for a new product that leverages Solana's market infrastructure. The role involves developing low-latency, high-reliability services and making significant architectural decisions in a fast-paced environment.",Rust; C; C++; Go; Distributed Systems; Security Engineering; Low-latency Systems; DeFi; Fintech; Solana,200000-250000,United States,Full-time,Senior,Engineering,DeFi,Jobs | Solana Network Opportunities Job Board,2026-04-04T19:41:02.000Z
https://stripe.com/jobs/search?gh_jid=7779497,Stripe,stripe.com,"Enterprise Solutions Architecture Manager, AMER","The Enterprise Solutions Architecture Manager will lead and mentor a pre-sales engineering team, driving collaboration across various teams to enhance user engagement and business growth. This role requires strong interpersonal skills and a strategic mindset to influence stakeholders and develop joint go-to-market initiatives.",pre-sales leadership; solution architecture; SaaS; APIs; technical sales; customer engagement; team building; cross-functional collaboration; executive presence; business strategy,,Remote,Full-time,Senior,Engineering,,Jobs | Paradigm Job Board,2026-04-04T19:01:33.000Z
https://jobs.dragonfly.xyz/companies/rain-2-39e6e164-4dce-42b8-ad8a-e4bda2a0a071/jobs/73352913-technical-account-manager#content,Rain,rain.tech,Technical Account Manager,"As a Technical Account Manager at Rain, you will serve as the technical expert for strategic partners, managing complex integrations and providing technical enablement. You will create documentation and guides to streamline processes and enhance partner interactions.",APIs; JavaScript; SQL; Technical Account Management; Solutions Engineering; Implementation Engineering; Integration; Documentation; Debugging; Payments,USD 147k-189k / year + Equity,Remote,Full-time,Mid,Sales & Business Development,Payments,Jobs | Dragonfly Job Board,2026-04-04T12:14:23.000Z
https://www.linkedin.com/jobs/view/maintenance-engineer-at-hadrian-4397812377?utm_source=Multicoin+Capital+job+board&utm_medium=getro.com&gh_src=Multicoin+Capital+job+board,Hadrian,hadrian.com,Maintenance Engineer,"Hadrian is seeking a Maintenance Engineer to enhance machine reliability and maintenance processes across its factories. The role involves developing preventive and predictive maintenance strategies, optimizing maintenance execution, and collaborating with various teams to improve machine performance.",CNC; PLC; CMMS; predictive maintenance; Lean Manufacturing; Six Sigma; vibration analysis; thermography; IoT monitoring; automation,,"Mesa, AZ",Full-time,Mid,Engineering,,Jobs | Multicoin Capital Job Board,2026-04-04T11:51:27.000Z
https://jobs.multicoin.capital/companies/streamingfast/jobs/73351411-workforce-systems-specialist#content,StreamingFast,streamingfast.com,Workforce Systems Specialist,"The Workforce Systems Specialist at StreamingFast will manage documentation, skills tracking, and compliance content to ensure effective training for technicians. This role involves structuring capability knowledge into systems and maintaining accurate documentation across multiple platforms.",technical writing; LMS administration; skills matrix administration; documentation management; compliance standards; content revisioning; knowledge translation; systems literacy; organization; communication,,"Mesa, AZ, USA",Full-time,Mid,Engineering,,Jobs | Multicoin Capital Job Board,2026-04-04T11:36:27.000Z
https://jobs.arbitrum.io/companies/offchain-labs/jobs/73350639-product-manager-core-protocol#content,Offchain Labs,offchainlabs.com,"Product Manager, Core Protocol","As a Product Manager at Offchain Labs, you will drive the roadmap for Arbitrum Nitro, collaborating with engineering and research teams to deliver innovative blockchain scaling solutions. The role requires a blend of technical understanding and business acumen to prioritize product changes and ensure alignment across various teams.",Blockchain; Product Management; Technical Communication; Software Development; Agile Methodologies; EIPs; Research Collaboration; Market Analysis; Team Leadership,,United States,Full-time,Mid,Product,Infrastructure,Jobs | Arbitrum Job Board,2026-04-04T11:21:37.000Z
https://jobs.multicoin.capital/companies/streamingfast/jobs/73351415-accountant-revenue-special-projects#content,StreamingFast,streamingfast.com,"Accountant, Revenue & Special Projects","The Accountant, Revenue & Special Projects at StreamingFast is responsible for managing project-based revenue and cost accounting, ensuring accurate month-end close, and collaborating with various departments to support financial reporting. The role requires strong technical accounting expertise and a detail-oriented approach in a fast-scaling environment.",ASC 606; NetSuite; project accounting; cost accounting; budgeting; forecasting; revenue recognition; financial analysis; manufacturing accounting; contract-to-cash,USD 100k-145k / year,"Los Angeles, CA, USA",Full-time,Mid,Accounting & Finance,,Jobs | Multicoin Capital Job Board,2026-04-04T11:21:27.000Z
https://jobs.arbitrum.io/companies/offchain-labs/jobs/73350638-solutions-architect-lead#content,Offchain Labs,offchainlabs.com,Solutions Architect Lead,"As a Solutions Architect Lead at Offchain Labs, you will work with application teams to enhance their experience with Arbitrum technology and drive their growth. The role involves advocating for strategic partnerships, improving developer success, and collaborating with engineering teams to enhance tooling and resources.",Rust; Solidity; Golang; EVM; Blockchain; Smart Contracts; Computer Science Fundamentals; Developer Advocacy; Technical Communication; Collaboration,,United States,Full-time,Senior,Engineering,Infrastructure,Jobs | Arbitrum Job Board,2026-04-04T11:06:37.000Z
https://jobs.multicoin.capital/companies/streamingfast/jobs/73351413-analyst-technical-accounting#content,StreamingFast,streamingfast.com,"Analyst, Technical Accounting","The Analyst, Technical Accounting will establish a scalable financial foundation in a manufacturing environment, focusing on technical accounting, policy development, and revenue recognition. The role involves partnering with legal and sales teams to ensure proper accounting implications are understood and implemented.",ASC 606; ASC 842; U.S. GAAP; SQL; Python,USD 100k-145k / year,"Los Angeles, CA, USA",Full-time,Mid,Accounting & Finance,,Jobs | Multicoin Capital Job Board,2026-04-04T11:06:27.000Z
https://jobs.dragonfly.xyz/companies/permian-labs/jobs/73352933-gtm-engineer#content,Permian Labs,permianlabs.com,GTM Engineer,"The GTM Engineer will architect and maintain the automation stack for outbound operations and lead conversion, focusing on building systems to engage AI startups and GPU purchasers. This role combines data engineering, operations, and growth strategies.",TypeScript; React; Python; AirOps; Clay; Octave; APIs; Webhooks; Zapier; Make,,"New York, NY, USA",Full-time,Mid,Engineering,Infrastructure,Jobs | Dragonfly Job Board,2026-04-04T11:00:51.000Z
https://www.linkedin.com/jobs/view/training-operations-manager-at-hadrian-4396846916?utm_source=Multicoin+Capital+job+board&utm_medium=getro.com&gh_src=Multicoin+Capital+job+board,Hadrian,hadrian.com,Training Operations Manager,"The Training Operations Manager at Hadrian will lead the Training Operations team to ensure workforce training and certification across multiple factory locations. This role involves developing training programs, managing schedules, and ensuring production readiness in alignment with factory growth.",Operational Leadership; Training Program Development; Team Management; Process Improvement; Communication; Program Management; Manufacturing Knowledge; Certification Standards,,"Mesa, AZ",Full-time,Mid,Operations,,Jobs | Multicoin Capital Job Board,2026-04-04T10:36:27.000Z
https://jobs.multicoin.capital/companies/streamingfast/jobs/73351410-director-of-quality#content,StreamingFast,streamingfast.com,Director of Quality,"The Director of Quality at StreamingFast will build and scale the company's Quality Management System across various manufacturing environments. This leadership role involves defining quality standards, ensuring compliance with regulatory requirements, and developing a high-performing quality organization.",Quality Management Systems; Manufacturing Engineering; Regulatory Compliance; Aerospace; Defense; Additive Manufacturing; Non-Destructive Testing; Electronics; Data Analytics; Cross-Functional Leadership,,"Los Angeles, CA, USA",Full-time,Senior,Quality Assurance,,Jobs | Multicoin Capital Job Board,2026-04-04T10:21:27.000Z
https://jobs.ashbyhq.com/mystenlabs/ebdac6d2-0ab1-4bf8-936c-2df52fe99e09?utm_source=jobs.a16z.com,Mysten Labs,mystenlabs.com,"Strategic Partnerships Manager, Hashi (Bitcoin Lending)",The Strategic Partnerships Manager will focus on developing and managing partnerships related to Bitcoin lending. This role involves strategic planning and execution to enhance the company's offerings in the crypto space.,,,Remote,Full-time,Mid,Operations,Trading,Jobs at Andreessen Horowitz Companies | Andreessen Horowitz,2026-04-04T10:11:54.000Z
https://jobs.multicoin.capital/companies/streamingfast/jobs/73351408-capability-development-specialist#content,StreamingFast,streamingfast.com,Capability Development Specialist,The Capability Development Specialist at StreamingFast will work closely with subject matter experts to extract and document critical manufacturing knowledge. This role focuses on creating comprehensive documentation to support training and certification programs as the company scales.,Knowledge Extraction; Documentation; Active Listening; Technical Writing; Process Observation; Relationship Management; Adaptability; Interviewing; Ethnographic Research; Manufacturing Familiarity,,"Los Angeles, CA, USA",Full-time,Mid,Engineering,,Jobs | Multicoin Capital Job Board,2026-04-04T10:06:27.000Z
https://www.linkedin.com/jobs/view/data-analyst-at-hadrian-4389169712?utm_source=Multicoin+Capital+job+board&utm_medium=getro.com&gh_src=Multicoin+Capital+job+board,Hadrian,hadrian.com,Data Analyst,"As a Data Analyst at Hadrian, you will partner with operations and supply chain stakeholders to analyze large-scale manufacturing data, delivering insights on margins and production bottlenecks. The role involves building SQL queries, developing dashboards, and improving data reliability.",SQL; Python; dbt; data modeling; data analysis; dashboarding; data quality; analytics; reporting; manufacturing,"$110,000 - $135,000","Los Angeles, CA",Full-time,Entry/Mid,Engineering,,Jobs | Multicoin Capital Job Board,2026-04-04T09:51:27.000Z
https://coinbase.getro.com/companies/bitnomial/jobs/73313422-clearing-operations-specialist#content,Bitnomial,bitnomial.com,Clearing Operations Specialist,"Bitnomial is seeking a Clearing Operations Specialist to maintain production clearing infrastructure, focusing on monitoring, incident response, and tooling. The role involves hands-on systems work in a regulated environment, requiring on-call responsibilities and coverage outside standard business hours.",cloud services; databases; containers; incident response; monitoring; deployments; scripting,$95K – $135K,Remote,Full-time,Mid,Operations,Infrastructure,Jobs | Coinbase Job Board,2026-04-04T05:09:44.000Z
https://jobs.solana.com/companies/coinflow-labs/jobs/73293370-junior-merchant-underwriter#content,Coinflow Labs,coinflow.cash,Junior Merchant Underwriter,"As a Junior Merchant Underwriter, you will perform risk analyses and due diligence on merchant applications, ensuring compliance with operational risk standards. The role involves synthesizing data to prepare case files for review and collaborating with various teams to enhance the Underwriting Program.",KYC; KYB; SQL; Excel; Google Sheets; data analysis; transaction monitoring; business intelligence; risk analysis; compliance,,"Chicago, IL, USA",Full-time,Entry,Operations,Payments,Jobs | Solana Network Opportunities Job Board,2026-04-04T05:09:36.000Z
https://uk.linkedin.com/jobs/view/marketing-lead-%E2%80%93-cross-border-payments-fintech-at-merge-4393491771?utm_source=Coinbase+job+board&utm_medium=getro.com&gh_src=Coinbase+job+board,Merge,merge.com,Marketing Lead - Cross-border Payments Fintech,"The Marketing Lead will be responsible for developing and executing marketing strategies for cross-border payment solutions. This role involves overseeing marketing campaigns, managing brand presence, and conducting market research to drive growth.",Digital Marketing; Cross-border Payments; Fintech; Brand Strategy; Market Research; Content Marketing; SEO; Analytics; Social Media Marketing; Email Marketing,,Remote,Full-time,Mid,Marketing,,Jobs | Coinbase Job Board,2026-04-04T04:54:44.000Z
https://cz.linkedin.com/jobs/view/product-support-specialist-emea-at-ashby-4397186118?utm_source=Multicoin+Capital+job+board&utm_medium=getro.com&gh_src=Multicoin+Capital+job+board,Ashby,ashbyhq.com,Product Support Specialist - EMEA,"The Product Support Specialist will work closely with customers to provide support for Ashby's complex product, handling troubleshooting and guiding users through workflows. The role requires strong problem-solving skills and a technical background to ensure a high-quality customer experience.",B2B support; problem-solving; technical troubleshooting; workflow automation; customer communication,455000-765000 €/year,Remote,Full-time,Mid,Support,,Jobs | Multicoin Capital Job Board,2026-04-04T04:39:40.000Z
https://www.linkedin.com/jobs/view/startup-customer-success-manager-emea-at-ashby-4397171966?utm_source=Multicoin+Capital+job+board&utm_medium=getro.com&gh_src=Multicoin+Capital+job+board,Ashby,ashby.com,Startup Customer Success Manager - EMEA,"The Startup Customer Success Manager will be the main point of contact for early-stage customers, helping them with onboarding and ongoing support. This mid-level role requires at least 2 years of experience in customer-facing positions, focusing on delivering excellent customer experiences and solving complex challenges.",Customer Success; Account Management; Project Management; Onboarding; Communication; Problem Solving; SaaS; Amplitude; Zapier; HubSpot,"€44,000.00/yr - €80,000.00/yr",European Union,Full-time,Mid,Customer Success,,Jobs | Multicoin Capital Job Board,2026-04-04T03:39:40.000Z
https://jobs.ashbyhq.com/kalshi/4c23a579-cec5-4b60-bb06-8d276357ac10?utm_source=jobs.paradigm.xyz,Kalshi,,Performance Marketer,,,,,,,,,Jobs | Paradigm Job Board,2026-04-04T00:50:11.000Z
https://jobs.ashbyhq.com/mystenlabs/ebdac6d2-0ab1-4bf8-936c-2df52fe99e09?utm_source=jobs.a16z.com,Mysten Labs,mystenlabs.com,"Strategic Partnerships Manager, Hashi (Bitcoin Lending)",The Strategic Partnerships Manager will focus on developing and managing partnerships related to Bitcoin lending. This role involves strategic planning and execution to enhance the company's offerings in the crypto space.,,,Remote,Full-time,Mid,Operations,Trading,Jobs at Andreessen Horowitz Companies | Andreessen Horowitz,2026-04-04T10:11:54.000Z
https://stripe.com/jobs/search?gh_jid=7719602,Stripe,stripe.com,"Technical Partner Manager, AMER Banks","The Technical Partner Manager will lead technical partner engagements with AMER bank partners, overseeing integrations and performance. The role involves managing relationships, ensuring operational excellence, and collaborating with cross-functional teams to drive partner success.",technical partner management; payments; fintech; SQL; data analysis; project management; communication; analytical skills,"$108,400 - $162,600",Remote,Full-time,Mid,Engineering,,Jobs | Paradigm Job Board,2026-04-04T00:35:11.000Z
https://stripe.com/jobs/search?gh_jid=7778627,Stripe,stripe.com,"Android Engineer, Terminal Global Payments","The Android Engineer will design and develop payment features for mobile applications and backend services, focusing on Stripe's Terminal devices. The role involves collaboration with various teams to implement scalable payment solutions and enhance the overall payments platform.",Java; Kotlin; Swift; Objective-C; Ruby; Golang; SDKs; backend services; distributed systems,"$156,800 - $285,600","Seattle, or South San Francisco HQ",Full-time,Mid,Engineering,,Jobs | Paradigm Job Board,2026-04-04T00:20:11.000Z
https://jobs.lever.co/offchainlabs/48c6703e-59e9-4178-98b0-e439de596379?lever-source%5B%5D=jobs.panteracapital.com,Offchain Labs,offchainlabs.com,Head of Social,"Offchain Labs is seeking a Head of Social to lead their organic strategy across various platforms, enhancing brand visibility for their products. The role involves translating complex technical concepts into accessible narratives and collaborating with internal teams to ensure consistent messaging.",Social Media Marketing; Web3; Content Strategy; Project Management; Brand Stewardship; AI Tools; Video Production; Motion Graphics; Community Management; Narrative Development,,Remote,Full-time,Senior,Marketing,Infrastructure,Jobs at Pantera Capital Companies | Pantera Capital,2026-04-04T00:19:23.000Z
https://jobs.ashbyhq.com/Render/ae9d8f47-ecaf-40a3-9487-94049a61cb91,Render Network,,Strategic Account Manager,,,,,,,,,Ashby: Render Network,2026-04-04T00:00:30.733+00:00
https://www.linkedin.com/jobs/view/intern-at-openwav-4396058879?utm_source=Dragonfly+job+board&utm_medium=getro.com&gh_src=Dragonfly+job+board,OpenWav,openwav.com,Intern,OpenWav is seeking a Social Media / AI Specialist Intern to create and manage short-form content across various platforms while leveraging AI tools for content generation. The role involves analyzing performance metrics and collaborating with the team to enhance the brand's narrative.,Social Media; AI Tools; Content Creation; Video Editing; TikTok; Instagram; Twitter; ChatGPT; Midjourney; CapCut,,"Los Angeles, CA",Internship,Entry,Marketing,,Jobs | Dragonfly Job Board,2026-04-03T22:07:56.000Z
https://jobs.avax.network/companies/1inch-2/jobs/65591834-software-engineer-all-levels-blockchain#content,1inch,1inch.io,"Software Engineer, all levels (Blockchain)","1inch is seeking multiple Blockchain Engineers to design, develop, and optimize smart contracts and blockchain infrastructure. Candidates should have a strong problem-solving ability and a commitment to decentralization and open-source development.",Solidity; Yul; Rust; TypeScript; Ethereum; DeFi; smart contracts; blockchain security; cross-chain protocols; distributed systems,,Dubai - United Arab Emirates,Full-time,Mid,Engineering,DeFi,Jobs | Avalanche Job Board,2026-04-03T20:14:16.000Z
